▁scan #ScrEv_register_library #ScrEv_register_library True 
▁the none n/a n/a 
▁bar none n/a n/a 
▁code @ScrPart_book_id_library @ScrPart_book_id_library True 
▁on none n/a n/a 
▁each none n/a n/a 
▁of none n/a n/a 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁ none n/a n/a 
. none n/a n/a 
▁When none n/a n/a 
▁they @ScrPart_book_library @ScrPart_book_library True 
▁had none n/a n/a 
▁all none n/a n/a 
▁been none n/a n/a 
▁scanned #ScrEv_register_library #ScrEv_register_library True 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁checked #irregular_library #irregular_library True 
▁the none n/a n/a 
▁screen @ScrPart_institutional_devices_library @ScrPart_institutional_devices_library True 
▁to none n/a n/a 
▁make #irregular_library #irregular_library True 
▁sure none n/a n/a 
▁everything @irregularP_library @irregularP_library True 
▁was #irregular_library #irregular_library True 
▁correct none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁clicked #irregular_library #irregular_library True 
▁on none n/a n/a 
▁the none n/a n/a 
▁button @irregularP_library @irregularP_library True 
▁to none n/a n/a 
▁print #ScrEv_get_receipt_library #irregular_library False 
▁my @ScrPart_customer_library @ScrPart_customer_library True 
▁receipt @ScrPart_receipt_library @ScrPart_receipt_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁put #irregular_library #irregular_library True 
▁the none n/a n/a 
▁receipt @ScrPart_receipt_library @ScrPart_receipt_library True 
▁inside none n/a n/a 
▁one @Head_of_Partitive_library @ScrPart_book_library False 
▁of none n/a n/a 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁ none n/a n/a 
, none n/a n/a 
▁picked #irregular_library #irregular_library True 
▁up none n/a n/a 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁and none n/a n/a 
▁went #ScrEv_leave_library #ScrEv_leave_library True 
▁out none n/a n/a 
▁the none n/a n/a 
▁door @irregularP_library @irregularP_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁could none n/a n/a 
▁hardly none n/a n/a 
▁wait #irregular_library #irregular_library True 
▁to none n/a n/a 
▁get none n/a n/a 
▁home @irregularP_library @irregularP_library True 
▁and none n/a n/a 
▁start #irregular_library #irregular_library True 
▁reading #irregular_library #irregular_library True 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_library none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁have #irregular_library #irregular_library True 
▁many none n/a n/a 
▁local none n/a n/a 
▁libraries @ScrPart_library_library @ScrPart_library_library True 
▁where none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁can none n/a n/a 
▁borrow none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁for none n/a n/a 
▁reading none n/a n/a 
▁pleasure @irregularP_library @irregularP_library True 
▁and none n/a n/a 
▁reference @irregularP_library @irregularP_library True 
▁without none n/a n/a 
▁having none n/a n/a 
▁to none n/a n/a 
▁buy #irregular_library #irregular_library True 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁first none n/a n/a 
▁find #irregular_library #irregular_library True 
▁my @ScrPart_customer_library @ScrPart_customer_library True 
▁valid none n/a n/a 
▁library none n/a n/a 
▁card @ScrPart_library_card_library @ScrPart_library_card_library True 
▁and none n/a n/a 
▁visit #Evoking_library #ScrEv_get_library_library False 
▁my @ScrPart_customer_library @ScrPart_customer_library True 
▁local none n/a n/a 
▁library @ScrPart_library_library @ScrPart_library_library True 
▁ none n/a n/a 
. none n/a n/a 
▁The none n/a n/a 
▁library @ScrPart_library_library @ScrPart_library_library True 
▁is #irregular_library #irregular_library True 
▁quiet none n/a n/a 
▁with none n/a n/a 
▁many none n/a n/a 
▁different none n/a n/a 
▁types @Head_of_Partitive_library @irregularP_library False 
▁of none n/a n/a 
▁people @irregularP_library @irregularP_library True 
▁there none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁It @ScrPart_library_library @ScrPart_library_library True 
▁is #irregular_library #irregular_library True 
▁relaxing #irregular_library #irregular_library True 
▁place @irregularP_library @irregularP_library True 
▁to none n/a n/a 
▁just none n/a n/a 
▁sit #irregular_library #irregular_library True 
▁and none n/a n/a 
▁browse #irregular_library #irregular_library True 
▁through none n/a n/a 
▁some none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁ask #ScrEv_ask_librarian_library #ScrEv_ask_librarian_library True 
▁the none n/a n/a 
▁librarian @ScrPart_staff_library @ScrPart_staff_library True 
▁for none n/a n/a 
▁help @irregularP_library @irregularP_library True 
▁in none n/a n/a 
▁finding #ScrEv_look_for_book_library #irregular_library False 
▁some none n/a n/a 
▁travel none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁wanted #irregular_library #irregular_library True 
▁to none n/a n/a 
▁borrow #ScrEv_register_library #Evoking_library False 
▁for none n/a n/a 
▁my @ScrPart_customer_library @ScrPart_customer_library True 
▁trip @irregularP_library @irregularP_library True 
▁ none n/a n/a 
. none n/a n/a 
▁She @ScrPart_staff_library @ScrPart_staff_library True 
▁is #irregular_library #irregular_library True 
▁very none n/a n/a 
▁helpful none n/a n/a 
▁and none n/a n/a 
▁direct #irregular_library #irregular_library True 
s none n/a n/a 
▁me @ScrPart_customer_library @ScrPart_customer_library True 
▁to none n/a n/a 
▁the none n/a n/a 
▁area @ScrPart_location_library_library @ScrPart_location_library_library True 
▁where none n/a n/a 
▁the none n/a n/a 
▁travel none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁are #irregular_library #irregular_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁look #ScrEv_look_for_book_library #ScrEv_look_for_book_library True 
▁through none n/a n/a 
▁the none n/a n/a 
▁shelves @ScrPart_shelf_library @ScrPart_shelf_library True 
▁and none n/a n/a 
▁find #ScrEv_take_book_library #ScrEv_take_book_library True 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁need #irregular_library #irregular_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁check #ScrEv_register_library #ScrEv_register_library True 
▁them @ScrPart_book_library @ScrPart_book_library True 
▁out none n/a n/a 
▁and none n/a n/a 
▁borrow #ScrEv_register_library #irregular_library False 
▁them @ScrPart_book_library @ScrPart_book_library True 
▁with none n/a n/a 
▁my @ScrPart_customer_library @ScrPart_customer_library True 
▁library none n/a n/a 
▁card @ScrPart_library_card_library @ScrPart_library_card_library True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁have #irregular_library #irregular_library True 
▁a none n/a n/a 
▁certain none n/a n/a 
▁amount @Head_of_Partitive_library @irregularP_library False 
▁of none n/a n/a 
▁time @ScrPart_return_date_library @irregularP_library False 
▁to none n/a n/a 
▁return #ScrEv_return_book_library #irregular_library False 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁so none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁will none n/a n/a 
▁make #irregular_library #irregular_library True 
▁sure none n/a n/a 
▁to none n/a n/a 
▁return #ScrEv_return_book_library #irregular_library False 
▁them @ScrPart_book_library @ScrPart_book_library True 
▁on none n/a n/a 
▁time @irregularP_library @irregularP_library True 
▁in none n/a n/a 
▁good none n/a n/a 
▁condition @irregularP_library @irregularP_library True 
▁so none n/a n/a 
▁that none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁do none n/a n/a 
▁not none n/a n/a 
▁get #irregular_library #irregular_library True 
▁fined #irregular_library @irregularP_library False 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁leave #ScrEv_leave_library #ScrEv_leave_library True 
▁the none n/a n/a 
▁library @ScrPart_library_library @ScrPart_library_library True 
▁satisfied #irregular_library #irregular_library True 
▁with none n/a n/a 
▁the none n/a n/a 
▁books @ScrPart_book_library @ScrPart_book_library True 
▁I @ScrPart_customer_library @ScrPart_customer_library True 
▁borrowed #ScrEv_register_library #irregular_library False 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_bicycle none n/a n/a 
▁The none n/a n/a 
▁other none n/a n/a 
▁day @irregularP_bicycle @irregularP_bicycle True 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁decided #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁take #ScrEv_ride_bike_bicycle #ScrEv_ride_bike_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁out none n/a n/a 
▁on none n/a n/a 
▁the none n/a n/a 
▁local none n/a n/a 
▁scenic none n/a n/a 
▁bike none n/a n/a 
▁trail @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁A none n/a n/a 
▁few none n/a n/a 
▁miles @irregularP_bicycle @irregularP_bicycle True 
▁into none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁ride @ScrPart_ride_bicycle @ScrPart_ride_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁was none n/a n/a 
▁trying #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁dodge #irregular_bicycle #irregular_bicycle True 
▁a none n/a n/a 
▁runner @irregularP_bicycle @irregularP_bicycle True 
▁that none n/a n/a 
▁was none n/a n/a 
▁ none n/a n/a 
n none n/a n/a 
' none n/a n/a 
t none n/a n/a 
▁paying #irregular_bicycle #irregular_bicycle True 
▁attention @irregularP_bicycle @irregularP_bicycle True 
▁and none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁ended #irregular_bicycle #irregular_bicycle True 
▁up none n/a n/a 
▁running #irregular_bicycle #irregular_bicycle True 
▁over none n/a n/a 
▁a none n/a n/a 
▁piece @Head_of_Partitive_bicycle @Head_of_Partitive_bicycle True 
▁of none n/a n/a 
▁debris @ScrPart_object_damage_bicycle @ScrPart_object_damage_bicycle True 
▁in none n/a n/a 
▁the none n/a n/a 
▁trail @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁started #irregular_bicycle #irregular_bicycle True 
▁noticing #ScrEv_notice_problem_bicycle #ScrEv_notice_problem_bicycle True 
▁that none n/a n/a 
▁it @irregularP_bicycle @irregularP_bicycle True 
▁was none n/a n/a 
▁getting #irregular_bicycle #irregular_bicycle True 
▁harder none n/a n/a 
▁to none n/a n/a 
▁pedal #ScrEv_ride_bike_bicycle #ScrEv_ride_bike_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁so none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁stopped #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁evaluate #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁situation @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁Once none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁looked #irregular_bicycle #irregular_bicycle True 
▁at none n/a n/a 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁realized #ScrEv_notice_problem_bicycle #ScrEv_notice_problem_bicycle True 
▁it @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁was none n/a n/a 
▁flat none n/a n/a 
▁and none n/a n/a 
▁that none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁needed #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁repair #Evoking_bicycle #Evoking_bicycle True 
▁it @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁Thankfully none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁kept #irregular_bicycle #irregular_bicycle True 
▁tire none n/a n/a 
▁repair none n/a n/a 
▁supplies @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁in none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bag @irregularP_bicycle @irregularP_bicycle True 
▁for none n/a n/a 
▁situations @irregularP_bicycle @irregularP_bicycle True 
▁just none n/a n/a 
▁like none n/a n/a 
▁this none n/a n/a 
▁ none n/a n/a 
! none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁placed #ScrEv_put_patch/seal_bicycle #ScrEv_put_patch/seal_bicycle True 
▁a none n/a n/a 
▁temporary none n/a n/a 
▁patch @ScrPart_patch_bicycle @ScrPart_patch_bicycle True 
▁on none n/a n/a 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁and none n/a n/a 
▁used #irregular_bicycle #irregular_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁portable none n/a n/a 
▁pump @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁to none n/a n/a 
▁in #ScrEv_refill_tire_air_bicycle #ScrEv_refill_tire_air_bicycle True 
flat none n/a n/a 
e none n/a n/a 
▁it @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁again none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁set #irregular_bicycle #irregular_bicycle True 
▁off none n/a n/a 
▁to none n/a n/a 
▁ride #ScrEv_ride_bike_bicycle #ScrEv_ride_bike_bicycle True 
▁again none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁the none n/a n/a 
▁same none n/a n/a 
▁thing @irregularP_bicycle @irregularP_bicycle True 
▁happened #irregular_bicycle #irregular_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁had none n/a n/a 
▁to none n/a n/a 
▁temporarily none n/a n/a 
▁repair #Evoking_bicycle #Evoking_bicycle True 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁three none n/a n/a 
▁more none n/a n/a 
▁times @irregularP_bicycle @irregularP_bicycle True 
▁just none n/a n/a 
▁to none n/a n/a 
▁make #irregular_bicycle #irregular_bicycle True 
▁it @irregularP_bicycle @irregularP_bicycle True 
▁back none n/a n/a 
▁to none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁car @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁Once none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁made #irregular_bicycle #irregular_bicycle True 
▁it @irregularP_bicycle @irregularP_bicycle True 
▁home none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁removed #ScrEv_remove_tire_bicycle #ScrEv_take_tire_off_bicycle False 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁and none n/a n/a 
▁placed #ScrEv_put_new_tire_bicycle #irregular_bicycle False 
▁a none n/a n/a 
▁new none n/a n/a 
▁one none n/a n/a 
▁on none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁That none n/a n/a 
▁ #irregular_bicycle #irregular_bicycle True 
' none n/a n/a 
s none n/a n/a 
▁how none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁repaired #Evoking_bicycle #Evoking_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁flat none n/a n/a 
▁bicycle none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_bicycle none n/a n/a 
▁In none n/a n/a 
▁a none n/a n/a 
▁couple @Head_of_Partitive_bicycle @Head_of_Partitive_bicycle True 
▁days @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁me @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁and none n/a n/a 
▁some none n/a n/a 
▁friends @ScrPart_rider_bicycle @irregularP_bicycle False 
▁were none n/a n/a 
▁going none n/a n/a 
▁to none n/a n/a 
▁celebrate #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁good none n/a n/a 
▁weather @irregularP_bicycle @irregularP_bicycle True 
▁by none n/a n/a 
▁going #irregular_bicycle #ScrEv_ride_bike_bicycle False 
▁biking #ScrEv_ride_bike_bicycle #ScrEv_ride_bike_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁had #irregular_bicycle #irregular_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁sit #irregular_bicycle #irregular_bicycle True 
▁in none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁garage @irregularP_bicycle @irregularP_bicycle True 
▁for none n/a n/a 
▁a none n/a n/a 
▁couple @Head_of_Partitive_bicycle @irregularP_bicycle False 
▁years @irregularP_bicycle @irregularP_bicycle True 
▁not none n/a n/a 
▁using #irregular_bicycle #irregular_bicycle True 
▁it @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁So none n/a n/a 
▁when none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁decided #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁get #irregular_bicycle #irregular_bicycle True 
▁it @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁out none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁to none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁surprise @irregularP_bicycle @irregularP_bicycle True 
▁it @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁had #irregular_bicycle #irregular_bicycle True 
▁flat none n/a n/a 
▁tires @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁struggled #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁get #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁out none n/a n/a 
▁of none n/a n/a 
▁the none n/a n/a 
▁garage @irregularP_bicycle @irregularP_bicycle True 
▁with none n/a n/a 
▁all none n/a n/a 
▁the none n/a n/a 
▁other none n/a n/a 
▁junk @irregularP_bicycle @irregularP_bicycle True 
▁in none n/a n/a 
▁it @irregularP_bicycle @ScrPart_bicycle_bicycle False 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁found #irregular_bicycle #irregular_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁tire none n/a n/a 
▁pump @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁along none n/a n/a 
▁with none n/a n/a 
▁it @ScrPart_bicycle_bicycle @irregularP_bicycle False 
▁ none n/a n/a 
. none n/a n/a 
▁After none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁got #irregular_bicycle #irregular_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁out none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁knee #irregular_bicycle #irregular_bicycle True 
led none n/a n/a 
▁near none n/a n/a 
▁the none n/a n/a 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁and none n/a n/a 
▁found #irregular_bicycle #irregular_bicycle True 
▁cap @ScrPart_bicycle_small_detail_bicycle @ScrPart_bicycle_small_detail_bicycle True 
▁for none n/a n/a 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁un #ScrEv_pull_air_pin_bicycle #ScrEv_loose_nut_bicycle False 
s none n/a n/a 
crew none n/a n/a 
ed none n/a n/a 
▁it @ScrPart_bicycle_small_detail_bicycle @ScrPart_bicycle_small_detail_bicycle True 
▁with none n/a n/a 
▁a none n/a n/a 
▁pair @irregularP_bicycle @ScrPart_tool_bicycle False 
▁of none n/a n/a 
▁ @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
pli none n/a n/a 
ers none n/a n/a 
▁because none n/a n/a 
▁it @ScrPart_bicycle_small_detail_bicycle @ScrPart_bicycle_small_detail_bicycle True 
▁was #irregular_bicycle #irregular_bicycle True 
▁on none n/a n/a 
▁tight none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁plugged #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁hose @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁into none n/a n/a 
▁the none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁and none n/a n/a 
▁started #irregular_bicycle #irregular_bicycle True 
▁pumping #ScrEv_refill_tire_air_bicycle #ScrEv_refill_tire_air_bicycle True 
▁until none n/a n/a 
▁it @ScrPart_tire_bicycle @irregularP_bicycle False 
▁was #irregular_bicycle #irregular_bicycle True 
▁at none n/a n/a 
▁a none n/a n/a 
▁good none n/a n/a 
▁level @irregularP_bicycle @irregularP_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁quickly none n/a n/a 
▁un #irregular_bicycle #irregular_bicycle True 
p none n/a n/a 
lugged none n/a n/a 
▁the none n/a n/a 
▁air none n/a n/a 
▁pump @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁and none n/a n/a 
▁screwed #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁cap @ScrPart_bicycle_small_detail_bicycle @ScrPart_bicycle_small_detail_bicycle True 
▁back none n/a n/a 
▁on none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁After none n/a n/a 
▁this none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁moved #irregular_bicycle #irregular_bicycle True 
▁over none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁rear none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁repeated #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁same none n/a n/a 
▁process @irregularP_bicycle @irregularP_bicycle True 
▁to none n/a n/a 
▁fix #Evoking_bicycle #Evoking_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁flat none n/a n/a 
▁bicycle none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_bicycle none n/a n/a 
▁ @irregularP_bicycle @irregularP_bicycle True 
Yesterday none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁found #ScrEv_notice_problem_bicycle #irregular_bicycle False 
▁that none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bicycle none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁was none n/a n/a 
▁flat #Evoking_bicycle #irregular_bicycle False 
▁and none n/a n/a 
▁would none n/a n/a 
▁have none n/a n/a 
▁to none n/a n/a 
▁be none n/a n/a 
▁repaired #Evoking_bicycle #Evoking_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁First none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁went #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁the none n/a n/a 
▁store @ScrPart_shop_bicycle @ScrPart_shop_bicycle True 
▁in none n/a n/a 
▁town @irregularP_bicycle @irregularP_bicycle True 
▁to none n/a n/a 
▁purchase #ScrEv_get_tools_bicycle #ScrEv_get_tire_bicycle False 
▁a none n/a n/a 
▁machine @ScrPart_tool_bicycle @ScrPart_tool_bicycle True 
▁that none n/a n/a 
▁would none n/a n/a 
▁in #ScrEv_refill_tire_air_bicycle #ScrEv_refill_tire_air_bicycle True 
flat none n/a n/a 
e none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁Next none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁went #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁garage @ScrPart_location_repair_bicycle @ScrPart_location_repair_bicycle True 
▁ none n/a n/a 
, none n/a n/a 
▁which none n/a n/a 
▁is #irregular_bicycle #irregular_bicycle True 
▁where @ScrPart_location_repair_bicycle @ScrPart_location_repair_bicycle True 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁keep #irregular_bicycle #irregular_bicycle True 
▁my @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁bike @ScrPart_bicycle_bicycle @ScrPart_bicycle_bicycle True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_rider_bicycle @ScrPart_rider_bicycle True 
▁found #irregular_bicycle #irregular_bicycle True 
▁the none n/a n/a 
▁no @ScrPart_bicycle_small_detail_bicycle #irregular_bicycle False 
zzle none n/a n/a 
▁in none n/a n/a 
▁the none n/a n/a 
▁bike none n/a n/a 
▁tire @ScrPart_tire_bicycle @ScrPart_tire_bicycle True 
▁where none n/a n/a 
▁the none n/a n/a 
▁air @ScrPart_air_bicycle @ScrPart_air_bicycle True 
▁is none n/a n/a 
▁supposed #irregular_bicycle #irregular_bicycle True 
▁to none n/a n/a 
▁be none n/a n/a 
